year,brood,offspring,rank,dam,sire,dam.type,sire.type,hothiphop.parents,hiphop,hot.parents,hot.dam,hot.sire,hothiphop.dam,hothiphop.sire,below.threshold,threshold,loci.dyad.dam,loci.dyad.sire,loci.triad,offspring.heterozygosity,social.mother.sampled,social.father.sampled,social.mother,social.father,condition,ranking,ranking2
2019,1,WCR2019_1507,1,WCR2019_0489,WCR2019_0516,within-group subordinate,within-group subordinate,9,5,4,2,3,7,8,1,99999,853,846,845,0.429742388758782,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1507,2,WCR2019_0334,WCR2019_0516,within-group subordinate,within-group subordinate,9,4,5,2,3,6,7,1,99999,852,846,844,0.429742388758782,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1507,3,WCR2019_0256,WCR2019_0516,within-group subordinate,within-group subordinate,10,7,3,1,3,8,10,1,99999,851,846,843,0.429742388758782,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1508,1,WCR2019_0119,WCR2019_0405,within-group subordinate,within-group subordinate,5,3,2,5,0,8,3,1,99999,849,801,801,0.0552941176470588,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1508,2,WCR2019_0252,WCR2019_0405,within-group subordinate,within-group subordinate,5,2,3,4,0,6,2,1,99999,847,801,798,0.0552941176470588,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1508,3,WCR2019_0579,WCR2019_0405,within-group subordinate,within-group subordinate,6,3,3,4,0,7,3,1,99999,844,801,795,0.0552941176470588,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1509,1,WCR2019_0252,WCR2019_0388,within-group subordinate,within-group subordinate,6,2,4,2,2,4,4,1,99999,854,855,852,0.0560093348891482,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1509,2,WCR2019_0252,WCR2019_0157,within-group subordinate,within-group subordinate,7,2,5,2,4,4,6,1,99999,854,850,847,0.0560093348891482,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1509,3,WCR2019_0252,WCR2019_0088,within-group subordinate,within-group subordinate,8,3,5,2,4,5,7,1,99999,854,644,642,0.0560093348891482,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1510,1,WCR2019_0223,WCR2019_0087,within-group subordinate,within-group subordinate,70,27,43,30,38,57,65,1,99999,470,602,343,0.391777509068924,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1510,2,WCR2019_0223,WCR2019_0327,within-group subordinate,within-group subordinate,72,38,34,30,22,68,60,1,99999,470,796,455,0.391777509068924,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1510,3,WCR2019_0440,WCR2019_0087,within-group subordinate,within-group subordinate,72,30,42,21,38,51,68,1,99999,550,602,401,0.391777509068924,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1512,1,WCR2019_0536,WCR2019_0463,within-group subordinate,within-group subordinate,4,1,3,2,1,3,2,1,99999,837,854,837,0.394613583138173,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1512,2,WCR2019_0536,WCR2019_0327,within-group subordinate,within-group subordinate,50,31,19,2,19,33,50,1,99999,837,823,809,0.394613583138173,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1512,3,WCR2019_0223,WCR2019_0327,within-group subordinate,within-group subordinate,53,26,27,23,19,49,45,1,99999,487,823,472,0.394613583138173,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1513,1,WCR2019_0223,WCR2019_0087,within-group subordinate,within-group subordinate,50,36,14,6,17,42,53,1,99999,472,607,342,0.65947242206235,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1513,2,WCR2019_0223,WCR2019_0327,within-group subordinate,within-group subordinate,57,49,8,6,6,55,55,1,99999,472,805,458,0.65947242206235,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1513,3,WCR2019_0223,WCR2019_0061,within-group subordinate,within-group subordinate,59,48,11,6,12,54,60,1,99999,472,743,413,0.65947242206235,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1514,1,WCR2019_0440,WCR2019_0122,within-group subordinate,within-group subordinate,57,22,35,24,33,46,55,1,99999,559,837,553,0.367491166077739,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1514,2,WCR2019_0440,WCR2019_0161,within-group subordinate,within-group subordinate,61,32,29,24,13,56,45,1,99999,559,799,536,0.367491166077739,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1514,3,WCR2019_0223,WCR2019_0161,within-group subordinate,within-group subordinate,63,34,29,24,13,58,47,1,99999,481,799,462,0.367491166077739,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1515,1,WCR2019_0223,WCR2019_0087,within-group subordinate,within-group subordinate,62,22,40,32,43,54,65,1,99999,488,625,355,0.374125874125874,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1515,2,WCR2019_0223,WCR2019_0327,within-group subordinate,within-group subordinate,68,25,43,32,33,57,58,1,99999,488,827,473,0.374125874125874,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1515,3,WCR2019_0223,WCR2019_0322,within-group subordinate,within-group subordinate,77,30,47,32,49,62,79,1,99999,488,853,486,0.374125874125874,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1518,1,WCR2019_0534,WCR2019_0066,within-group subordinate,within-group subordinate,24,17,7,6,1,23,18,1,99999,846,846,841,0.397179788484136,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1518,2,WCR2019_0011,WCR2019_0066,within-group subordinate,within-group subordinate,53,32,21,20,1,52,33,1,99999,850,846,845,0.397179788484136,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1518,3,WCR2019_0487,WCR2019_0066,within-group subordinate,within-group subordinate,54,34,20,20,1,54,35,1,99999,846,846,841,0.397179788484136,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1519,1,WCR2019_0223,WCR2019_0327,within-group subordinate,within-group subordinate,45,20,25,22,13,42,33,1,99999,484,820,469,0.378378378378378,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1519,2,WCR2019_0223,WCR2019_0087,within-group subordinate,within-group subordinate,46,14,32,22,37,36,51,1,99999,484,619,352,0.378378378378378,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1519,3,WCR2019_0223,WCR2019_0122,within-group subordinate,within-group subordinate,52,26,26,22,20,48,46,1,99999,484,839,477,0.378378378378378,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1523,1,WCR2019_0252,WCR2019_0405,within-group subordinate,within-group subordinate,2,0,2,2,0,2,0,1,99999,854,807,804,0.0513418903150525,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1523,2,WCR2019_0119,WCR2019_0405,within-group subordinate,within-group subordinate,5,2,3,6,0,8,2,1,99999,856,807,807,0.0513418903150525,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1523,3,WCR2019_0324,WCR2019_0405,within-group subordinate,within-group subordinate,5,2,3,4,0,6,2,1,99999,855,807,805,0.0513418903150525,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1524,1,WCR2019_0223,WCR2019_0206,within-group subordinate,within-group subordinate,48,32,16,16,3,48,35,1,99999,487,844,484,0.455607476635514,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1524,2,WCR2019_0223,WCR2019_0061,within-group subordinate,within-group subordinate,51,30,21,16,17,46,47,1,99999,487,758,424,0.455607476635514,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1524,3,WCR2019_0223,WCR2019_0327,within-group subordinate,within-group subordinate,53,32,21,16,12,48,44,1,99999,487,825,472,0.455607476635514,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1525,1,WCR2019_0440,WCR2019_0087,within-group subordinate,within-group subordinate,68,30,38,29,31,59,61,1,99999,562,621,409,0.417156286721504,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1525,2,WCR2019_0440,WCR2019_0516,within-group subordinate,within-group subordinate,69,40,29,29,1,69,41,1,99999,562,843,558,0.417156286721504,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1525,3,WCR2019_0223,WCR2019_0087,within-group subordinate,within-group subordinate,69,32,37,30,31,62,63,1,99999,482,621,352,0.417156286721504,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1526,1,WCR2019_0440,WCR2019_0122,within-group subordinate,within-group subordinate,42,22,20,14,14,36,36,1,99999,562,837,556,0.428739693757362,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1526,2,WCR2019_0223,WCR2019_0088,within-group subordinate,within-group subordinate,44,25,19,12,20,37,45,1,99999,481,637,374,0.428739693757362,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1526,3,WCR2019_0223,WCR2019_0327,within-group subordinate,within-group subordinate,45,27,18,12,17,39,44,1,99999,481,818,466,0.428739693757362,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1527,1,WCR2019_0223,WCR2019_0087,within-group subordinate,within-group subordinate,60,24,36,26,41,50,65,1,99999,483,618,350,0.386603995299647,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1527,2,WCR2019_0223,WCR2019_0088,within-group subordinate,within-group subordinate,63,32,31,26,33,58,65,1,99999,483,637,375,0.386603995299647,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1527,3,WCR2019_0223,WCR2019_0327,within-group subordinate,within-group subordinate,65,33,32,26,21,59,54,1,99999,483,820,468,0.386603995299647,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1531,1,WCR2019_0280,WCR2019_0286,within-group subordinate,within-group subordinate,1,0,1,0,1,0,1,1,99999,718,723,712,0.354794520547945,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1531,2,WCR2019_0280,WCR2019_0122,within-group subordinate,within-group subordinate,27,19,8,0,8,19,27,1,99999,718,719,707,0.354794520547945,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1531,3,WCR2019_0280,WCR2019_0327,within-group subordinate,within-group subordinate,30,24,6,0,6,24,30,1,99999,718,705,694,0.354794520547945,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1532,1,WCR2019_0223,WCR2019_0087,within-group subordinate,within-group subordinate,62,24,38,31,50,55,74,1,99999,486,623,354,0.352046783625731,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1532,2,WCR2019_0223,WCR2019_0327,within-group subordinate,within-group subordinate,63,28,35,31,27,59,55,1,99999,486,825,471,0.352046783625731,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1532,3,WCR2019_0191,WCR2019_0087,within-group subordinate,within-group subordinate,71,23,48,32,50,55,73,1,99999,646,623,456,0.352046783625731,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1534,1,WCR2019_0223,WCR2019_0087,within-group subordinate,within-group subordinate,56,24,32,24,37,48,61,1,99999,483,624,356,0.394117647058824,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1534,2,WCR2019_0223,WCR2019_0516,within-group subordinate,within-group subordinate,61,37,24,24,2,61,39,1,99999,483,842,481,0.394117647058824,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1534,3,WCR2019_0223,WCR2019_0061,within-group subordinate,within-group subordinate,69,34,35,24,38,58,72,1,99999,483,753,421,0.394117647058824,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1535,1,WCR2019_0223,WCR2019_0327,within-group subordinate,within-group subordinate,50,25,25,23,17,48,42,1,99999,488,827,473,0.424242424242424,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1535,2,WCR2019_0223,WCR2019_0047,within-group subordinate,within-group subordinate,52,29,23,23,2,52,31,1,99999,488,857,487,0.424242424242424,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1535,3,WCR2019_0223,WCR2019_0061,within-group subordinate,within-group subordinate,52,28,24,23,20,51,48,1,99999,488,760,425,0.424242424242424,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1536,1,WCR2019_0223,WCR2019_0088,within-group subordinate,within-group subordinate,31,23,8,11,3,34,26,1,99999,488,646,381,0.481955762514552,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1536,2,WCR2019_0223,WCR2019_0331,within-group subordinate,within-group subordinate,34,22,12,11,5,33,27,1,99999,488,853,483,0.481955762514552,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1536,3,WCR2019_0223,WCR2019_0161,within-group subordinate,within-group subordinate,36,27,9,11,3,38,30,1,99999,488,809,469,0.481955762514552,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1538,1,WCR2019_0440,WCR2019_0122,within-group subordinate,within-group subordinate,52,21,31,24,23,45,44,1,99999,559,835,553,0.402597402597403,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1538,2,WCR2019_0223,WCR2019_0061,within-group subordinate,within-group subordinate,55,24,31,25,26,49,50,1,99999,481,751,420,0.402597402597403,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1538,3,WCR2019_0223,WCR2019_0075,within-group subordinate,within-group subordinate,57,29,28,25,24,54,53,1,99999,481,737,411,0.402597402597403,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1539,1,WCR2019_0223,WCR2019_0087,within-group subordinate,within-group subordinate,50,23,27,25,31,48,54,1,99999,488,622,355,0.395784543325527,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1539,2,WCR2019_0223,WCR2019_0327,within-group subordinate,within-group subordinate,65,34,31,25,31,59,65,1,99999,488,823,473,0.395784543325527,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1539,3,WCR2019_0223,WCR2019_0061,within-group subordinate,within-group subordinate,66,31,35,25,46,56,77,1,99999,488,756,425,0.395784543325527,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1540,1,WCR2019_0534,WCR2019_0519,within-group subordinate,within-group subordinate,28,19,9,7,2,26,21,1,99999,848,848,844,0.302816901408451,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1540,2,WCR2019_0011,WCR2019_0519,within-group subordinate,within-group subordinate,40,28,12,12,2,40,30,1,99999,851,848,847,0.302816901408451,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1540,3,WCR2019_0547,WCR2019_0519,within-group subordinate,within-group subordinate,42,31,11,11,2,42,33,1,99999,850,848,846,0.302816901408451,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1541,1,WCR2019_0223,WCR2019_0327,within-group subordinate,within-group subordinate,59,32,27,26,17,58,49,1,99999,484,819,469,0.356470588235294,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1541,2,WCR2019_0440,WCR2019_0087,within-group subordinate,within-group subordinate,64,23,41,23,41,46,64,1,99999,563,619,409,0.356470588235294,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1541,3,WCR2019_0223,WCR2019_0073,within-group subordinate,within-group subordinate,64,21,43,26,52,47,73,1,99999,484,778,433,0.356470588235294,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1542,1,WCR2019_0223,WCR2019_0075,within-group subordinate,within-group subordinate,57,31,26,24,31,55,62,1,99999,441,671,375,0.395860284605433,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1542,2,WCR2019_0223,WCR2019_0327,within-group subordinate,within-group subordinate,58,28,30,24,24,52,52,1,99999,441,746,428,0.395860284605433,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1542,3,WCR2019_0223,WCR2019_0087,within-group subordinate,within-group subordinate,58,24,34,24,36,48,60,1,99999,441,571,325,0.395860284605433,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1545,1,WCR2019_0334,WCR2019_0405,within-group subordinate,within-group subordinate,3,1,2,1,1,2,2,1,99999,831,785,782,0.0515587529976019,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1545,2,WCR2019_0252,WCR2019_0405,within-group subordinate,within-group subordinate,4,1,3,2,1,3,2,1,99999,832,785,783,0.0515587529976019,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1545,3,WCR2019_0579,WCR2019_0405,within-group subordinate,within-group subordinate,4,0,4,3,1,3,1,1,99999,828,785,779,0.0515587529976019,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1546,1,WCR2019_0530,WCR2019_0405,within-group subordinate,within-group subordinate,1,0,1,0,1,0,1,1,99999,834,789,788,0.171052631578947,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1546,2,WCR2019_0530,WCR2019_0039,within-group subordinate,within-group subordinate,3,2,1,0,1,2,3,1,99999,834,815,813,0.171052631578947,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1546,3,WCR2019_0530,WCR2019_0088,within-group subordinate,within-group subordinate,4,2,2,0,2,2,4,1,99999,834,625,623,0.171052631578947,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1547,1,WCR2019_0223,WCR2019_0087,within-group subordinate,within-group subordinate,59,22,37,25,39,47,61,1,99999,480,619,352,0.398104265402844,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1547,2,WCR2019_0223,WCR2019_0327,within-group subordinate,within-group subordinate,60,29,31,25,19,54,48,1,99999,480,813,465,0.398104265402844,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1547,3,WCR2019_0223,WCR2019_0061,within-group subordinate,within-group subordinate,61,25,36,25,39,50,64,1,99999,480,749,420,0.398104265402844,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1549,1,WCR2019_0223,WCR2019_0088,within-group subordinate,within-group subordinate,45,23,22,23,17,46,40,1,99999,470,625,370,0.406513872135103,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1549,2,WCR2019_0223,WCR2019_0327,within-group subordinate,within-group subordinate,47,23,24,23,8,46,31,1,99999,470,799,455,0.406513872135103,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1549,3,WCR2019_0440,WCR2019_0327,within-group subordinate,within-group subordinate,49,30,19,18,8,48,38,1,99999,550,799,531,0.406513872135103,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1550,1,WCR2019_0191,WCR2019_0327,within-group subordinate,within-group subordinate,59,30,29,26,14,56,44,1,99999,614,778,591,0.427688504326329,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1550,2,WCR2019_0223,WCR2019_0327,within-group subordinate,within-group subordinate,61,28,33,28,14,56,42,1,99999,460,778,445,0.427688504326329,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1550,3,WCR2019_0440,WCR2019_0122,within-group subordinate,within-group subordinate,61,27,34,25,24,52,51,1,99999,536,797,530,0.427688504326329,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1551,1,WCR2019_0334,WCR2019_0258,within-group subordinate,within-group subordinate,7,6,1,1,0,7,6,1,99999,843,831,828,0.290780141843972,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1551,2,WCR2019_0474,WCR2019_0258,within-group subordinate,within-group subordinate,9,9,0,0,0,9,9,1,99999,726,831,712,0.290780141843972,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1551,3,WCR2019_0252,WCR2019_0258,within-group subordinate,within-group subordinate,9,8,1,1,0,9,8,1,99999,843,831,828,0.290780141843972,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1552,1,WCR2019_0223,WCR2019_0327,within-group subordinate,within-group subordinate,66,34,32,23,26,57,60,1,99999,482,815,467,0.384160756501182,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1552,2,WCR2019_0223,WCR2019_0061,within-group subordinate,within-group subordinate,66,33,33,23,45,56,78,1,99999,482,750,421,0.384160756501182,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1552,3,WCR2019_0223,WCR2019_0075,within-group subordinate,within-group subordinate,69,37,32,23,46,60,83,1,99999,482,739,413,0.384160756501182,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1553,1,WCR2019_0440,WCR2019_0327,within-group subordinate,within-group subordinate,56,28,28,24,21,52,49,1,99999,554,803,534,0.39015606242497,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1553,2,WCR2019_0223,WCR2019_0088,within-group subordinate,within-group subordinate,59,24,35,32,32,56,56,1,99999,478,631,372,0.39015606242497,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1553,3,WCR2019_0223,WCR2019_0327,within-group subordinate,within-group subordinate,60,24,36,32,21,56,45,1,99999,478,803,463,0.39015606242497,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1555,1,WCR2019_0223,WCR2019_0087,within-group subordinate,within-group subordinate,53,28,25,21,33,49,61,1,99999,471,606,346,0.408980582524272,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1555,2,WCR2019_0440,WCR2019_0087,within-group subordinate,within-group subordinate,61,26,35,25,33,51,59,1,99999,548,606,403,0.408980582524272,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1555,3,WCR2019_0223,WCR2019_0327,within-group subordinate,within-group subordinate,66,39,27,21,22,60,61,1,99999,471,793,456,0.408980582524272,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1557,1,WCR2019_0223,WCR2019_0061,within-group subordinate,within-group subordinate,59,24,35,26,39,50,63,1,99999,485,759,423,0.391355140186916,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1557,2,WCR2019_0223,WCR2019_0327,within-group subordinate,within-group subordinate,63,32,31,26,17,58,49,1,99999,485,825,470,0.391355140186916,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1557,3,WCR2019_0223,WCR2019_0087,within-group subordinate,within-group subordinate,67,29,38,26,45,55,74,1,99999,485,626,355,0.391355140186916,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1558,1,WCR2019_0369,WCR2019_0327,within-group subordinate,within-group subordinate,49,36,13,1,12,37,48,1,99999,833,806,805,0.38968824940048,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1558,2,WCR2019_0369,WCR2019_0122,within-group subordinate,within-group subordinate,52,37,15,1,14,38,51,1,99999,833,823,822,0.38968824940048,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1558,3,WCR2019_0440,WCR2019_0122,within-group subordinate,within-group subordinate,55,24,31,25,14,49,38,1,99999,557,823,552,0.38968824940048,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1560,1,WCR2019_0579,WCR2019_0405,within-group subordinate,within-group subordinate,3,0,3,2,1,2,1,1,99999,784,747,741,0.0531645569620253,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1560,2,WCR2019_0252,WCR2019_0405,within-group subordinate,within-group subordinate,4,1,3,2,1,3,2,1,99999,787,747,744,0.0531645569620253,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1560,3,WCR2019_0252,WCR2019_0039,within-group subordinate,within-group subordinate,5,1,4,2,3,3,4,1,99999,787,768,765,0.0531645569620253,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1562,1,WCR2019_0344,WCR2019_0313,within-group subordinate,within-group subordinate,2,0,2,0,2,0,2,1,99999,820,815,809,0.357142857142857,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1562,2,WCR2019_0223,WCR2019_0313,within-group subordinate,within-group subordinate,45,22,23,21,2,43,24,1,99999,468,815,465,0.357142857142857,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1562,3,WCR2019_0344,WCR2019_0327,within-group subordinate,within-group subordinate,49,37,12,0,12,37,49,1,99999,820,796,790,0.357142857142857,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1564,1,WCR2019_0223,WCR2019_0061,within-group subordinate,within-group subordinate,57,36,21,23,9,59,45,1,99999,462,724,403,0.413708690330477,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1564,2,WCR2019_0223,WCR2019_0088,within-group subordinate,within-group subordinate,57,28,29,23,22,51,50,1,99999,462,621,366,0.413708690330477,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1564,3,WCR2019_0223,WCR2019_0327,within-group subordinate,within-group subordinate,58,28,30,23,17,51,45,1,99999,462,788,447,0.413708690330477,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1565,1,WCR2019_0333,WCR2019_0537,within-group subordinate,within-group subordinate,6,3,3,2,2,5,5,1,99999,798,803,794,0.313506815365551,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1565,2,WCR2019_0334,WCR2019_0537,within-group subordinate,within-group subordinate,7,4,3,1,2,5,6,1,99999,804,803,801,0.313506815365551,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1565,3,WCR2019_0217,WCR2019_0537,within-group subordinate,within-group subordinate,7,2,5,5,2,7,4,1,99999,795,803,791,0.313506815365551,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1566,1,WCR2019_0334,WCR2019_0405,within-group subordinate,within-group subordinate,3,3,0,0,0,3,3,1,99999,693,657,654,0.0704022988505747,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1566,2,WCR2019_0119,WCR2019_0405,within-group subordinate,within-group subordinate,3,2,1,2,0,4,2,1,99999,696,657,657,0.0704022988505747,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1566,3,WCR2019_0579,WCR2019_0405,within-group subordinate,within-group subordinate,3,2,1,2,0,4,2,1,99999,690,657,651,0.0704022988505747,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1567,1,WCR2019_0223,WCR2019_0087,within-group subordinate,within-group subordinate,51,15,36,26,32,41,47,1,99999,481,620,351,0.361601884570082,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1567,2,WCR2019_0440,WCR2019_0087,within-group subordinate,within-group subordinate,55,16,39,26,32,42,48,1,99999,560,620,407,0.361601884570082,0,0,NA,NA,none,hothiphop.parents,hot.parents
